Set parameter TimeLimit to value 14400
Set parameter Threads to value 1
Set parameter MIPGap to value 0
Set parameter OutputFlag to value 1
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "CentOS Linux 7 (Core)")

CPU model: Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 52 physical cores, 52 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  14400
MIPGap  0
Threads  1

Optimize a model with 40151 rows, 7150 columns and 89997 nonzeros
Model fingerprint: 0x5b53b6fb
Variable types: 5150 continuous, 2000 integer (2000 binary)
Coefficient statistics:
  Matrix range     [1e-04, 5e+01]
  Objective range  [8e-01, 1e+00]
  Bounds range     [5e+01, 2e+02]
  RHS range        [2e-01, 3e+02]
Found heuristic solution: objective 8127.8666263
Presolve removed 150 rows and 5301 columns
Presolve time: 0.46s
Presolved: 40001 rows, 1849 columns, 120957 nonzeros
Found heuristic solution: objective 7353.9548934
Variable types: 100 continuous, 1749 integer (1749 binary)
Root relaxation presolved: 1849 rows, 41850 columns, 122806 nonzeros


Root relaxation: objective 6.383064e+03, 4403 iterations, 0.78 seconds (0.93 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 11387  6345 6760.48860   78  964 6762.17494 6760.14407  0.03%   684 12716s
 11391  6348 6760.56018   80  938 6762.17494 6760.14407  0.03%   684 12721s
 11394  6350 6760.75352   82  925 6762.17494 6760.14407  0.03%   684 12725s
 11397  6350     cutoff   83      6762.17494 6760.14407  0.03%   685 12730s
 11403  6350 6761.36738   86  895 6762.17494 6760.14407  0.03%   685 12737s
 11405  6351 6761.31321   87  840 6762.17494 6760.14407  0.03%   685 12741s
 11408  6353 6761.26408   89  850 6762.17494 6760.14407  0.03%   685 12745s
 11411  6354 6761.48391   90  814 6762.17494 6760.14407  0.03%   685 12750s
 11414  6356 6761.46706   92  832 6762.17494 6760.14407  0.03%   685 12755s
 11417  6358 6761.29066   94  822 6762.17494 6760.14407  0.03%   686 12760s
 11420  6360 6761.79109   95  737 6762.17494 6760.14407  0.03%   686 12767s
 11423  6361 6761.32322   97  792 6762.17494 6760.14407  0.03%   686 12770s
 11428  6363 6761.33920   99  790 6762.17494 6760.14407  0.03%   686 12775s
 11433  6364 6761.45566  102  784 6762.17494 6760.14407  0.03%   686 12780s
 11439  6364 6761.46984  105  783 6762.17494 6760.14407  0.03%   686 12785s
 11444  6365 6761.51758  108  760 6762.17494 6760.14407  0.03%   686 12790s
 11451  6366 6761.54574  112  766 6762.17494 6760.14407  0.03%   686 12795s
 11456  6365 6761.56479  115  751 6762.17494 6760.14407  0.03%   686 12800s
 11461  6363     cutoff  117      6762.17494 6760.14407  0.03%   687 12806s
 11465  6362 6761.89097  119  719 6762.17494 6760.14407  0.03%   687 12811s
 11470  6362     cutoff  122      6762.17494 6760.14407  0.03%   687 12815s
 11477  6360 6761.64617  126  732 6762.17494 6760.14407  0.03%   687 12820s
 11484  6359     cutoff  129      6762.17494 6760.14407  0.03%   687 12825s
 11492  6359 6761.76697  134  692 6762.17494 6760.14407  0.03%   687 12831s
 11501  6354     cutoff  138      6762.17494 6760.14407  0.03%   687 12835s
 11510  6354 6761.94361  144  586 6762.17494 6760.14407  0.03%   686 12840s
 11516  6349 6760.53391   74 1061 6762.17494 6760.14546  0.03%   686 12846s
 11519  6351 6760.55687   76 1014 6762.17494 6760.14546  0.03%   686 12850s
 11522  6353 6760.56476   77 1016 6762.17494 6760.14546  0.03%   687 12855s
 11525  6355 6760.65858   79  993 6762.17494 6760.14546  0.03%   687 12860s
 11526  6356 6762.03413   79  969 6762.17494 6760.14546  0.03%   687 12866s
 11529  6358 6760.74051   81  962 6762.17494 6760.14546  0.03%   687 12871s
 11532  6360 6761.16665   82  925 6762.17494 6760.14546  0.03%   688 12876s
 11535  6362 6760.83220   84  938 6762.17494 6760.14546  0.03%   688 12880s
 11538  6364 6760.96941   85  925 6762.17494 6760.14546  0.03%   688 12885s
 11542  6367 6761.46311   87  917 6762.17494 6760.14546  0.03%   688 12890s
 11545  6368 6761.30211   89  925 6762.17494 6760.14546  0.03%   688 12895s
 11550  6369 6761.33487   92  924 6762.17494 6760.14546  0.03%   688 12900s
 11551  6369 6762.13464   92  829 6762.17494 6760.14546  0.03%   688 12905s
 11555  6371 6761.38987   94  912 6762.17494 6760.14546  0.03%   688 12910s
 11559  6371     cutoff   96      6762.17494 6760.14546  0.03%   689 12916s
 11563  6374 6761.52177   99  890 6762.17494 6760.14546  0.03%   689 12920s
 11566  6375 6761.69706  100  870 6762.17494 6760.14546  0.03%   689 12925s
 11570  6376 6761.55459  103  876 6762.17494 6760.14546  0.03%   689 12931s
 11573  6376 6761.67722  104  868 6762.17494 6760.14546  0.03%   689 12935s
 11577  6379 6761.88626  106  817 6762.17494 6760.14546  0.03%   689 12942s
 11581  6378     cutoff  108      6762.17494 6760.14546  0.03%   689 12945s
 11587  6378 6761.89516  111  788 6762.17494 6760.14546  0.03%   690 12951s
 11594  6376 6761.78077  115  808 6762.17494 6760.14546  0.03%   689 12955s
 11599  6376     cutoff  117      6762.17494 6760.14546  0.03%   690 12960s
 11605  6375 6762.14690  120  669 6762.17494 6760.14546  0.03%   690 12966s
 11609  6374 6761.91563  123  721 6762.17494 6760.14546  0.03%   690 12970s
 11617  6371     cutoff  128      6762.17494 6760.14546  0.03%   689 12975s
 11620  6371 6760.42403   75 1008 6762.17494 6760.17478  0.03%   690 12980s
 11622  6372 6760.46373   76  981 6762.17494 6760.17478  0.03%   690 12985s
 11626  6375 6760.50963   80  949 6762.17494 6760.17478  0.03%   690 12990s
 11630  6377 6760.60428   82  956 6762.17494 6760.17478  0.03%   690 12996s
 11633  6379 6760.64842   85  946 6762.17494 6760.17478  0.03%   690 13000s
 11637  6382 6760.78124   88  929 6762.17494 6760.17478  0.03%   690 13005s
 11641  6385 6760.89238   91  902 6762.17494 6760.17478  0.03%   690 13010s
 11644  6387 6761.05509   92  908 6762.17494 6760.17478  0.03%   690 13015s
 11649  6390 6761.04446   98  895 6762.17494 6760.17478  0.03%   690 13021s
 11653  6392 6761.10166   99  889 6762.17494 6760.17478  0.03%   690 13025s
 11656  6394 6761.64285  102  855 6762.17494 6760.17478  0.03%   690 13031s
 11660  6395 6761.59083  105  836 6762.17494 6760.17478  0.03%   690 13035s
 11664  6398 6761.68836  109  832 6762.17494 6760.17478  0.03%   689 13040s
 11670  6399 6761.74947  112  827 6762.17494 6760.17478  0.03%   689 13045s
 11674  6400     cutoff  115      6762.17494 6760.17478  0.03%   689 13050s
 11681  6398 6760.53919   75 1000 6762.17494 6760.17490  0.03%   690 13062s
 11684  6400 6760.63191   78  953 6762.17494 6760.17490  0.03%   690 13065s
 11688  6403 6761.03525   80  936 6762.17494 6760.17490  0.03%   690 13070s
 11692  6406 6761.24579   83  911 6762.17494 6760.17490  0.03%   690 13075s
 11698  6410 6761.30949   88  889 6762.17494 6760.17490  0.03%   690 13080s
 11703  6413 6761.39585   90  885 6762.17494 6760.17490  0.03%   690 13085s
 11707  6415 6761.60548   94  833 6762.17494 6760.17490  0.03%   690 13090s
 11710  6417 6761.69468   92  866 6762.17494 6760.17490  0.03%   690 13095s
 11716  6421 6761.69323  100  809 6762.17494 6760.17490  0.03%   690 13100s
 11720  6420 6762.09348  102  749 6762.17494 6760.17490  0.03%   690 13105s
 11724  6418 6762.10551  105  704 6762.17494 6760.17490  0.03%   690 13110s
 11726  6417 6760.38950   75 1036 6762.17494 6760.18157  0.03%   691 13116s
 11730  6420 6760.48916   79  940 6762.17494 6760.18157  0.03%   691 13122s
 11732  6421 6760.54077   80  947 6762.17494 6760.18157  0.03%   691 13125s
 11735  6423 6760.62542   82  919 6762.17494 6760.18157  0.03%   691 13131s
 11738  6425 6760.51694   81  919 6762.17494 6760.18157  0.03%   691 13136s
 11741  6427 6760.54543   83  900 6762.17494 6760.18157  0.03%   691 13140s
 11745  6430 6760.69306   84  916 6762.17494 6760.18157  0.03%   691 13145s
 11748  6432 6760.83674   85  884 6762.17494 6760.18157  0.03%   691 13150s
 11752  6435 6761.55398   86  866 6762.17494 6760.18157  0.03%   691 13156s
 11756  6436 6761.02245   91  860 6762.17494 6760.18157  0.03%   691 13160s
 11761  6440 6761.05246   95  845 6762.17494 6760.18157  0.03%   691 13165s
 11767  6444 6761.10395  101  824 6762.17494 6760.18157  0.03%   691 13170s
 11771  6446 6761.13010  105  802 6762.17494 6760.18157  0.03%   691 13175s
 11777  6450 6761.15987  111  809 6762.17494 6760.18157  0.03%   691 13180s
 11782  6454 6761.20921  116  778 6762.17494 6760.18157  0.03%   691 13185s
 11787  6455 6761.29322  120  764 6762.17494 6760.18157  0.03%   690 13191s
 11792  6458 6761.44063  124  762 6762.17494 6760.18157  0.03%   690 13195s
 11797  6461 6761.68350  127  727 6762.17494 6760.18157  0.03%   690 13200s
 11803  6460 6761.57370  131  714 6762.17494 6760.18157  0.03%   690 13205s
 11810  6464 6761.68012  138  679 6762.17494 6760.18157  0.03%   690 13210s
 11818  6467 6761.78154  144  621 6762.17494 6760.18157  0.03%   690 13215s
 11826  6467 6761.87813  151  583 6762.17494 6760.18157  0.03%   690 13220s
 11836  6464 6760.64379   78  972 6762.17494 6760.18164  0.03%   690 13231s
 11839  6466 6760.66443   80  922 6762.17494 6760.18164  0.03%   690 13235s
 11844  6469 6760.69405   84  912 6762.17494 6760.18164  0.03%   690 13241s
 11848  6472 6760.74191   88  858 6762.17494 6760.18164  0.03%   690 13245s
 11853  6475 6761.11234   91  838 6762.17494 6760.18164  0.03%   690 13250s
 11858  6478 6760.84977   93  850 6762.17494 6760.18164  0.03%   690 13255s
 11863  6482 6761.13497   96  837 6762.17494 6760.18164  0.03%   690 13260s
 11867  6484 6761.18128  100  825 6762.17494 6760.18164  0.03%   690 13265s
 11873  6488 6761.26623  106  779 6762.17494 6760.18164  0.03%   690 13270s
 11879  6492 6761.34898  112  753 6762.17494 6760.18164  0.03%   689 13275s
 11886  6496 6761.39660  119  712 6762.17494 6760.18164  0.03%   689 13280s
 11893  6501 6761.53634  124  722 6762.17494 6760.18164  0.03%   689 13285s
 11900  6504 6761.55501  131  684 6762.17494 6760.18164  0.03%   689 13290s
 11908  6508 6761.66460  138  642 6762.17494 6760.18164  0.03%   688 13295s
 11917  6510 6761.84377  147  577 6762.17494 6760.18164  0.03%   688 13301s
 11924  6513 6761.82841  153  566 6762.17494 6760.18164  0.03%   688 13305s
 11932  6513 6761.90960  160  531 6762.17494 6760.18164  0.03%   687 13310s
 11938  6510 6762.06010  165  431 6762.17494 6760.18164  0.03%   687 13315s
 11940  6509 6760.61731   78  971 6762.17494 6760.26325  0.03%   688 13323s
 11943  6510 6760.87865   81  917 6762.17494 6760.26325  0.03%   688 13326s
 11946  6511 6761.04217   80  930 6762.17494 6760.26325  0.03%   688 13331s
 11950  6514 6761.00300   83  922 6762.17494 6760.26325  0.03%   688 13336s
 11953  6516 6761.10035   83  912 6762.17494 6760.26325  0.03%   688 13341s
 11955  6517 6761.12951   85  897 6762.17494 6760.26325  0.03%   688 13345s
 11959  6520 6761.22744   86  898 6762.17494 6760.26325  0.03%   688 13350s
 11963  6522 6761.43917   86  881 6762.17494 6760.26325  0.03%   688 13356s
 11964  6523 6761.70304   89  840 6762.17494 6760.26325  0.03%   688 13361s
 11967  6525 6761.71146   90  833 6762.17494 6760.26325  0.03%   689 13368s
 11969  6526 6761.75674   90  812 6762.17494 6760.26325  0.03%   689 13370s
 11970  6527 6761.78013   91  817 6762.17494 6760.26325  0.03%   689 13376s
 11973  6529 6761.89846   91  802 6762.17494 6760.26325  0.03%   689 13380s
 11979  6531 6762.10789   98  782 6762.17494 6760.26325  0.03%   689 13386s
 11984  6527 6761.15116   80  954 6762.17494 6760.26327  0.03%   689 13398s
 11986  6529 6761.16775   82  919 6762.17494 6760.26327  0.03%   689 13400s
 11991  6532 6761.74945   84  907 6762.17494 6760.26327  0.03%   689 13406s
 11995  6533     cutoff   86      6762.17494 6760.26327  0.03%   690 13410s
 12000  6534 6761.85002   88  847 6762.17494 6760.26327  0.03%   690 13415s
 12008  6530     cutoff   91      6762.17494 6760.26327  0.03%   689 13420s
 12009  6531 6760.70631   80  977 6762.17494 6760.28422  0.03%   690 13426s
 12013  6534 6761.13981   83  921 6762.17494 6760.28422  0.03%   690 13431s
 12018  6537 6760.76603   85  921 6762.17494 6760.28422  0.03%   690 13436s
 12021  6539 6760.93699   85  913 6762.17494 6760.28422  0.03%   690 13440s
 12024  6541 6760.91541   89  895 6762.17494 6760.28422  0.03%   690 13462s
 12026  6542 6761.11576   90  882 6762.17494 6760.28422  0.03%   690 13465s
 12033  6545 6761.20101   93  875 6762.17494 6760.28422  0.03%   690 13470s
 12037  6548 6761.38753   94  865 6762.17494 6760.28422  0.03%   690 13475s
 12042  6551 6761.45236  100  849 6762.17494 6760.28422  0.03%   690 13480s
 12047  6553 6761.51176  105  789 6762.17494 6760.28422  0.03%   690 13485s
 12053  6556 6761.61452  111  753 6762.17494 6760.28422  0.03%   690 13490s
 12061  6560 6761.67707  117  731 6762.17494 6760.28422  0.03%   690 13495s
 12070  6564     cutoff  124      6762.17494 6760.28422  0.03%   689 13500s
 12078  6565 6761.79779  133  699 6762.17494 6760.28422  0.03%   689 13505s
 12083  6565 6761.87789  138  634 6762.17494 6760.28422  0.03%   689 13510s
 12091  6564 6762.01038  145  586 6762.17494 6760.28422  0.03%   688 13515s
 12095  6562 6760.95878   77  978 6762.17494 6760.28463  0.03%   689 13525s
 12098  6564 6761.59566   78  941 6762.17494 6760.28463  0.03%   689 13530s
 12102  6567 6761.35040   81  912 6762.17494 6760.28463  0.03%   689 13535s
 12106  6570 6761.57560   84  892 6762.17494 6760.28463  0.03%   689 13540s
 12110  6568     cutoff   86      6762.17494 6760.28463  0.03%   689 13545s
 12113  6570 6761.85907   89  843 6762.17494 6760.28463  0.03%   690 13550s
 12119  6571 6762.12893   92  795 6762.17494 6760.28463  0.03%   690 13558s
 12120  6571 6762.05540   92  796 6762.17494 6760.28463  0.03%   690 13561s
 12124  6567 6762.06666   93  802 6762.17494 6760.28463  0.03%   690 13565s
 12128  6565 6761.06786   77  971 6762.17494 6760.31320  0.03%   691 13575s
 12132  6567 6761.25622   81  899 6762.17494 6760.31320  0.03%   691 13580s
 12137  6568 6762.05462   86  826 6762.17494 6760.31320  0.03%   691 13585s
 12140  6566 6760.45923   76 1050 6762.17494 6760.31441  0.03%   691 13599s
 12141  6567 6760.73581   77  950 6762.17494 6760.31441  0.03%   691 13601s
 12144  6569 6760.86092   80  940 6762.17494 6760.31441  0.03%   692 13606s
 12147  6571 6761.06059   83  923 6762.17494 6760.31441  0.03%   692 13610s
 12151  6574 6761.11446   87  914 6762.17494 6760.31441  0.03%   692 13615s
 12156  6577 6761.30701   92  888 6762.17494 6760.31441  0.03%   692 13620s
 12162  6579 6761.36762   98  847 6762.17494 6760.31441  0.03%   692 13625s
 12168  6582 6761.45980  104  793 6762.17494 6760.31441  0.03%   692 13630s
 12174  6583     cutoff  110      6762.17494 6760.31441  0.03%   692 13635s
 12184  6578 6760.76913   76 1050 6762.17494 6760.32030  0.03%   692 13645s
 12188  6578 6761.55374   78  987 6762.17494 6760.32030  0.03%   692 13650s
 12191  6580 6761.11768   80  922 6762.17494 6760.32030  0.03%   693 13655s
 12194  6581 6762.11617   81  900 6762.17494 6760.32030  0.03%   693 13662s
 12196  6583 6761.53114   82  932 6762.17494 6760.32030  0.03%   693 13666s
 12198  6584 6761.84286   83  912 6762.17494 6760.32030  0.03%   694 13670s
 12202  6585     cutoff   85      6762.17494 6760.32030  0.03%   694 13675s
 12208  6585     cutoff   88      6762.17494 6760.32030  0.03%   694 13680s
 12218  6578     cutoff   92      6762.17494 6760.32030  0.03%   694 13685s
 12220  6578 6760.59287   75 1036 6762.17494 6760.32049  0.03%   694 13692s
 12222  6579 6760.74883   77  960 6762.17494 6760.32049  0.03%   694 13695s
 12227  6582 6761.01303   82  918 6762.17494 6760.32049  0.03%   695 13700s
 12232  6586 6761.08371   87  902 6762.17494 6760.32049  0.03%   694 13706s
 12236  6587 6761.37398   91  877 6762.17494 6760.32049  0.03%   694 13710s
 12242  6590 6761.41400   97  856 6762.17494 6760.32049  0.03%   694 13715s
 12247  6593 6761.79245  102  798 6762.17494 6760.32049  0.03%   694 13721s
 12253  6595 6761.49533  106  811 6762.17494 6760.32049  0.03%   694 13725s
 12259  6599 6761.53395  112  782 6762.17494 6760.32049  0.03%   694 13730s
 12265  6603 6761.58511  118  724 6762.17494 6760.32049  0.03%   694 13735s
 12273  6607 6761.67208  126  701 6762.17494 6760.32049  0.03%   694 13740s
 12281  6611 6761.76127  134  658 6762.17494 6760.32049  0.03%   693 13745s
 12288  6614 6761.85854  141  610 6762.17494 6760.32049  0.03%   693 13750s
 12295  6611 6760.70074   75  998 6762.17494 6760.35716  0.03%   693 13758s
 12297  6612 6760.78176   77  923 6762.17494 6760.35716  0.03%   693 13761s
 12300  6614 6760.88564   80  902 6762.17494 6760.35716  0.03%   693 13765s
 12305  6617 6760.95147   85  879 6762.17494 6760.35716  0.03%   693 13770s
 12310  6621 6761.78700   90  818 6762.17494 6760.35716  0.03%   693 13776s
 12314  6623 6761.91170   94  794 6762.17494 6760.35716  0.03%   693 13780s
 12321  6625 6762.05752  101  720 6762.17494 6760.35716  0.03%   693 13786s
 12325  6624     cutoff  105      6762.17494 6760.35716  0.03%   693 13790s
 12327  6623 6760.63956   75 1028 6762.17494 6760.35760  0.03%   694 13796s
 12330  6625 6760.88905   77  970 6762.17494 6760.35760  0.03%   694 13801s
 12333  6627 6761.82284   77  955 6762.17494 6760.35760  0.03%   694 13806s
 12336  6629 6761.23223   81  916 6762.17494 6760.35760  0.03%   694 13811s
 12339  6631 6761.42747   83  917 6762.17494 6760.35760  0.03%   694 13815s
 12342  6633 6761.47742   83  904 6762.17494 6760.35760  0.03%   694 13820s
 12346  6636 6761.48916   86  866 6762.17494 6760.35760  0.03%   694 13825s
 12350  6638 6761.66364   87  871 6762.17494 6760.35760  0.03%   694 13830s
 12355  6640 6762.15056   89  787 6762.17494 6760.35760  0.03%   695 13836s
 12359  6639 6762.15295   91  857 6762.17494 6760.35760  0.03%   695 13844s
 12360  6640 6761.93285   90  857 6762.17494 6760.35760  0.03%   695 13845s
 12366  6635 6761.28563   75 1034 6762.17494 6760.35764  0.03%   695 13854s
 12367  6636 6761.31709   76  979 6762.17494 6760.35764  0.03%   695 13855s
 12370  6636 6761.74992   78  976 6762.17494 6760.35764  0.03%   695 13860s
 12375  6633 6761.35870   81  949 6762.17494 6760.35766  0.03%   696 13874s
 12376  6634 6761.85714   82  901 6762.17494 6760.35766  0.03%   696 13876s
 12383  6632 6761.91062   84  883 6762.17494 6760.35766  0.03%   696 13880s
 12387  6633 6762.05897   88  832 6762.17494 6760.35766  0.03%   696 13885s
 12394  6632 6761.01608   81  947 6762.17494 6760.35876  0.03%   697 13897s
 12396  6633 6761.72853   83  889 6762.17494 6760.35876  0.03%   697 13901s
 12400  6630     cutoff   84      6762.17494 6760.35876  0.03%   697 13905s
 12405  6633 6761.67506   87  876 6762.17494 6760.35876  0.03%   697 13910s
 12409  6633     cutoff   91      6762.17494 6760.35876  0.03%   697 13916s
 12414  6634 6761.95537   95  788 6762.17494 6760.35876  0.03%   697 13920s
 12419  6631 6760.86721   79  991 6762.17494 6760.35876  0.03%   697 13931s
 12422  6633 6761.07099   82  934 6762.17494 6760.35876  0.03%   697 13936s
 12428  6631 6761.11845   83  933 6762.17494 6760.35876  0.03%   697 13941s
 12431  6633 6761.40420   86  906 6762.17494 6760.35876  0.03%   697 13945s
 12434  6632 6761.45326   87  900 6762.17494 6760.35876  0.03%   698 13950s
 12439  6636 6761.52162   90  872 6762.17494 6760.35876  0.03%   698 13955s
 12442  6636 6761.53555   91  872 6762.17494 6760.35876  0.03%   698 13960s
 12447  6634 6761.54271   92  872 6762.17494 6760.35876  0.03%   698 13965s
 12452  6632 6761.92344   94  819 6762.17494 6760.35876  0.03%   698 13970s
 12456  6633 6761.99885   96  811 6762.17494 6760.35876  0.03%   698 13975s
 12462  6630 6760.86462   79  985 6762.17494 6760.39022  0.03%   699 13986s
 12464  6631 6760.98326   81  946 6762.17494 6760.39022  0.03%   699 13990s
 12468  6634 6761.74536   85  905 6762.17494 6760.39022  0.03%   699 13995s
 12472  6634 6762.03002   88  871 6762.17494 6760.39022  0.03%   699 14000s
 12476  6634 6762.08322   92  825 6762.17494 6760.39022  0.03%   699 14005s
 12482  6632 6760.43222   76 1051 6762.17494 6760.39608  0.03%   699 14024s
 12483  6633 6760.69783   77  937 6762.17494 6760.39608  0.03%   699 14027s
 12485  6634 6760.77729   79  920 6762.17494 6760.39608  0.03%   699 14031s
 12488  6636 6761.17241   82  935 6762.17494 6760.39608  0.03%   699 14035s
 12492  6639 6761.51704   86  905 6762.17494 6760.39608  0.03%   700 14041s
 12494  6640 6761.63488   88  895 6762.17494 6760.39608  0.03%   700 14045s
 12497  6641 6761.69286   91  868 6762.17494 6760.39608  0.03%   700 14050s
 12500  6643 6761.92104   94  814 6762.17494 6760.39608  0.03%   700 14055s
 12504  6644 6761.99040   98  751 6762.17494 6760.39608  0.03%   700 14061s
 12508  6644 6762.10098  102  681 6762.17494 6760.39608  0.03%   700 14066s
 12512  6642 6760.92665   77 1020 6762.17494 6760.39867  0.03%   701 14076s
 12515  6644 6761.07787   80  953 6762.17494 6760.39867  0.03%   701 14080s
 12519  6645 6761.34132   83  902 6762.17494 6760.39867  0.03%   701 14085s
 12524  6647 6761.59454   88  883 6762.17494 6760.39867  0.03%   701 14090s
 12527  6649 6761.95655   91  782 6762.17494 6760.39867  0.03%   701 14096s
 12533  6650     cutoff   97      6762.17494 6760.39867  0.03%   701 14100s
 12541  6651 6762.05035  104  748 6762.17494 6760.39867  0.03%   701 14105s
 12547  6652 6762.09584  110  639 6762.17494 6760.39867  0.03%   700 14110s
 12552  6648 6760.58670   79 1027 6762.17494 6760.39870  0.03%   701 14118s
 12554  6649 6760.67147   81  974 6762.17494 6760.39870  0.03%   701 14120s
 12558  6652 6760.92819   85  946 6762.17494 6760.39870  0.03%   701 14125s
 12563  6655 6761.21387   90  905 6762.17494 6760.39870  0.03%   701 14130s
 12568  6659 6761.72727   95  851 6762.17494 6760.39870  0.03%   701 14135s
 12575  6653     cutoff   95      6762.17494 6760.39870  0.03%   701 14140s
 12581  6656 6761.56872   99  808 6762.17494 6760.39870  0.03%   701 14145s
 12586  6660 6761.94560  104  743 6762.17494 6760.39870  0.03%   701 14150s
 12594  6659 6762.01170  111  715 6762.17494 6760.39870  0.03%   700 14155s
 12603  6655 6760.51090   79 1034 6762.17494 6760.41773  0.03%   701 14173s
 12604  6656 6760.65707   80  931 6762.17494 6760.41773  0.03%   701 14176s
 12606  6657 6760.89232   82  874 6762.17494 6760.41773  0.03%   701 14180s
 12610  6658 6761.50903   85  863 6762.17494 6760.41773  0.03%   701 14186s
 12613  6659 6762.14121   88  799 6762.17494 6760.41773  0.03%   702 14193s
 12615  6657 6762.07021   88  826 6762.17494 6760.41773  0.03%   702 14195s
 12617  6655 6762.04209   87  811 6762.17494 6760.41773  0.03%   702 14201s
 12622  6653     cutoff   90      6762.17494 6760.41773  0.03%   702 14205s
 12623  6653 6761.01030   78  958 6762.17494 6760.42412  0.03%   703 14212s
 12625  6655 6761.04183   80  917 6762.17494 6760.42412  0.03%   703 14215s
 12631  6659 6761.10307   86  880 6762.17494 6760.42412  0.03%   703 14220s
 12636  6662 6761.43055   91  824 6762.17494 6760.42412  0.03%   703 14225s
 12643  6667 6761.60137   98  767 6762.17494 6760.42412  0.03%   703 14230s
 12650  6667 6761.95660  105  685 6762.17494 6760.42412  0.03%   703 14235s
 12653  6665 6760.77592   76 1043 6762.17494 6760.43235  0.03%   703 14241s
 12656  6667 6761.00164   79  978 6762.17494 6760.43235  0.03%   703 14245s
 12661  6670 6761.23882   82  952 6762.17494 6760.43235  0.03%   703 14251s
 12664  6672 6761.41266   84  947 6762.17494 6760.43235  0.03%   703 14256s
 12667  6674 6761.74043   85  952 6762.17494 6760.43235  0.03%   703 14260s
 12672  6673 6761.77442   88  926 6762.17494 6760.43235  0.03%   704 14265s
 12677  6672     cutoff   92      6762.17494 6760.43235  0.03%   704 14270s
 12681  6672     cutoff   93      6762.17494 6760.43235  0.03%   704 14275s
 12687  6670 6761.03819   77 1008 6762.17494 6760.43480  0.03%   704 14285s
 12692  6673 6761.21391   82  915 6762.17494 6760.43480  0.03%   704 14290s
 12697  6677 6761.48505   87  912 6762.17494 6760.43480  0.03%   704 14295s
 12702  6680 6761.79954   92  881 6762.17494 6760.43480  0.03%   704 14300s
 12706  6682 6762.02236   96  775 6762.17494 6760.43480  0.03%   704 14306s
 12710  6681 6762.10107  100  739 6762.17494 6760.43480  0.03%   704 14310s
 12713  6680 6760.85208   78 1051 6762.17494 6760.43531  0.03%   704 14318s
 12714  6681 6761.53800   79  955 6762.17494 6760.43531  0.03%   704 14320s
 12718  6684 6761.68274   83  936 6762.17494 6760.43531  0.03%   705 14325s
 12723  6682 6761.90433   85  907 6762.17494 6760.43531  0.03%   705 14331s
 12726  6681     cutoff   88      6762.17494 6760.43531  0.03%   705 14336s
 12728  6680 6760.94842   78 1007 6762.17494 6760.43979  0.03%   705 14344s
 12729  6681 6761.01923   79  961 6762.17494 6760.43979  0.03%   705 14346s
 12732  6683 6761.35058   82  937 6762.17494 6760.43979  0.03%   705 14350s
 12735  6685 6762.01334   85  910 6762.17494 6760.43979  0.03%   706 14355s
 12743  6679     cutoff   86      6762.17494 6760.43979  0.03%   706 14360s
 12744  6680 6761.04531   76 1038 6762.17494 6760.43986  0.03%   706 14368s
 12746  6681 6761.08739   78  998 6762.17494 6760.43986  0.03%   706 14370s
 12749  6683 6761.38636   81  960 6762.17494 6760.43986  0.03%   706 14375s
 12754  6685     cutoff   86      6762.17494 6760.43986  0.03%   706 14380s
 12760  6689 6761.71998   91  883 6762.17494 6760.43986  0.03%   706 14386s
 12765  6691 6761.76660   96  865 6762.17494 6760.43986  0.03%   706 14390s
 12770  6692 6761.85113  100  811 6762.17494 6760.43986  0.03%   706 14395s
 12775  6693 6761.88152  104  778 6762.17494 6760.43986  0.03%   706 14400s

Cutting planes:
  MIR: 175
  Flow cover: 1428
  Relax-and-lift: 982

Explored 12776 nodes (9106600 simplex iterations) in 14400.02 seconds (16221.02 work units)
Thread count was 1 (of 52 available processors)

Solution count 10: 6762.17 6762.41 6762.42 ... 6764.49

Time limit reached
Best objective 6.762174941153e+03, best bound 6.760439863844e+03, gap 0.0257%

User-callback calls 1819878, time in user-callback 4.08 sec
Instance: data/CCRPData/50-100-2000-4.ccrp
Setting: BASE-MIX
Epsilon: 0.2
Dimension: 100
NumScenario: 2000
NumAggScenario: 2000
BasicNumScenario: 1749
NumBasicDomIneqs: 0
NumNonReDomIneqs: 0
NumEdge:        45327
NumBiEdge:      0
NumDomIneqs:    45327
DominanceRatio: 0.0227
MixingCuts: off
MixingScope: root
DominanceLazy: 0
TerminationStatus: TIME_LIMIT
PrimalStatus: FEASIBLE_POINT
RawStatus: Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.
SolvingTime: 14400.015923976898
NodeCount: 12776
MixingCutsSubmitted: 0
ObjectiveValue: 6762.174941152581
ObjectiveBound: 6760.439863843549
RelativeGap: 0.0002565856879083176
